order_id,order_date,product_category,platform,city,customer_age,is_premium_member,unit_price,quantity,discount_pct,shipping_cost,gmv,order_status,review_score,days_to_deliver
ORD100701,2023-03-12,Food,Tablet,Jaipur,56,1,462.93,4,0,149,2000.72,Delivered,5.0,5.0
ORD100702,2023-03-13,Automotive,Web,Bhopal,47,0,7659.83,2,15,99,13120.71,Shipped,5.0,7.0
ORD100703,2023-03-13,Automotive,Web,Kanpur,63,0,5021.3,4,10,99,18175.68,Delivered,3.0,5.0
ORD100704,2023-03-14,Electronics,Web,Kanpur,49,0,16672.2,4,0,49,66737.8,Delivered,5.0,5.0
ORD100705,2023-03-14,Food,Android App,Pune,46,1,234.71,3,0,0,704.13,Processing,5.0,6.0
ORD100706,2023-03-14,Toys,Web,Ahmedabad,29,0,1222.13,2,0,49,2493.26,Delivered,2.0,1.0
ORD100707,2023-03-15,Fashion,Android App,Bhopal,35,0,1489.13,5,0,49,7494.65,Cancelled,5.0,
ORD100708,2023-03-15,Books,iOS App,Indore,18,1,246.04,1,0,49,295.04,Delivered,2.0,5.0
ORD100709,2023-03-16,Automotive,Tablet,Lucknow,51,0,4012.85,2,30,0,5617.99,Delivered,4.0,9.0
ORD100710,2023-03-16,Health,Web,Delhi,46,0,850.38,4,10,99,3160.37,Delivered,4.0,12.0
ORD100711,2023-03-16,Health,iOS App,Bangalore,50,1,994.26,5,0,49,5020.3,Delivered,,3.0
ORD100712,2023-03-17,Home & Kitchen,Android App,Kolkata,47,1,4166.88,3,10,99,11349.58,Returned,3.0,3.0
ORD100713,2023-03-17,Fashion,Web,Jaipur,29,0,2335.5,4,5,0,8874.9,Delivered,4.0,9.0
ORD100714,2023-03-18,Food,iOS App,Surat,64,0,223.22,2,15,49,428.47,Delivered,5.0,14.0
ORD100715,2023-03-18,Automotive,Android App,Hyderabad,38,1,4963.03,5,20,0,19852.12,Delivered,5.0,6.0
ORD100716,2023-03-18,Home & Kitchen,Android App,Kanpur,50,0,1607.78,3,0,99,4922.34,Delivered,,13.0
ORD100717,2023-03-19,Electronics,iOS App,Nagpur,24,0,15882.42,4,30,49,44519.78,Delivered,4.0,1.0
ORD100718,2023-03-19,Health,Web,Chennai,46,0,1361.35,1,0,49,1410.35,Delivered,5.0,11.0
ORD100719,2023-03-20,Automotive,iOS App,Kanpur,36,0,9722.96,3,15,149,24942.55,Delivered,5.0,14.0
ORD100720,2023-03-20,Fashion,Web,Bangalore,61,1,1932.34,4,25,49,5846.02,Delivered,4.0,11.0
ORD100721,2023-03-20,Toys,Tablet,Ahmedabad,53,1,473.9,3,15,49,1257.44,Returned,5.0,2.0
ORD100722,2023-03-21,Automotive,Android App,Indore,61,1,9175.29,5,0,99,45975.45,Delivered,4.0,1.0
ORD100723,2023-03-21,Books,iOS App,Hyderabad,32,0,615.31,5,0,49,3125.55,Processing,5.0,6.0
ORD100724,2023-03-22,Fashion,iOS App,Lucknow,49,0,940.24,1,0,99,1039.24,Delivered,4.0,8.0
ORD100725,2023-03-22,Fashion,Web,Nagpur,47,0,2281.82,5,0,149,11558.1,Delivered,4.0,10.0
ORD100726,2023-03-22,Electronics,iOS App,Ahmedabad,29,1,23567.23,2,0,99,47233.46,Delivered,,13.0
ORD100727,2023-03-23,Food,Web,Nagpur,33,0,418.56,3,0,0,1255.68,Delivered,,9.0
ORD100728,2023-03-23,Books,Android App,Surat,49,1,416.05,3,10,0,1123.34,Processing,4.0,4.0
ORD100729,2023-03-24,Electronics,Web,Ahmedabad,24,0,12015.38,4,0,149,48210.52,Shipped,5.0,1.0
ORD100730,2023-03-24,Food,Web,Delhi,36,0,424.66,3,5,0,1210.28,Delivered,,14.0
ORD100731,2023-03-24,Automotive,Web,Lucknow,52,0,6080.82,3,15,49,15555.09,Shipped,3.0,9.0
ORD100732,2023-03-25,Electronics,Web,Hyderabad,57,0,29267.18,3,0,149,87950.54,Delivered,5.0,10.0
ORD100733,2023-03-25,Toys,iOS App,Hyderabad,45,0,511.0,2,10,99,1018.8,Delivered,4.0,11.0
ORD100734,2023-03-26,Home & Kitchen,Web,Indore,49,0,3099.32,3,15,0,7903.27,Delivered,5.0,12.0
ORD100735,2023-03-26,Fashion,Web,Pune,56,0,1923.98,1,5,99,1926.78,Cancelled,3.0,
ORD100736,2023-03-27,Fashion,Web,Pune,28,0,1630.11,1,5,49,1597.6,Delivered,5.0,13.0
ORD100737,2023-03-27,Health,Android App,Bhopal,49,0,1034.92,4,15,149,3667.73,Delivered,4.0,3.0
ORD100738,2023-03-27,Automotive,Web,Hyderabad,52,1,7762.08,2,5,49,14796.95,Processing,4.0,5.0
ORD100739,2023-03-28,Food,iOS App,Kanpur,56,1,400.01,4,5,49,1569.04,Delivered,5.0,1.0
ORD100740,2023-03-28,Toys,iOS App,Ahmedabad,46,0,956.16,4,20,0,3059.71,Delivered,2.0,2.0
ORD100741,2023-03-29,Food,Android App,Delhi,25,0,244.66,4,20,0,782.91,Delivered,,14.0
ORD100742,2023-03-29,Electronics,Web,Jaipur,20,1,21422.09,3,0,49,64315.27,Delivered,4.0,6.0
ORD100743,2023-03-29,Electronics,Tablet,Kolkata,46,1,19767.96,3,5,99,56437.69,Delivered,4.0,10.0
ORD100744,2023-03-30,Fashion,Web,Lucknow,31,1,2035.78,4,20,49,6563.5,Delivered,5.0,8.0
ORD100745,2023-03-30,Electronics,Tablet,Pune,35,0,22202.8,2,5,149,42334.32,Delivered,3.0,7.0
ORD100746,2023-03-31,Automotive,iOS App,Chennai,39,1,6225.79,3,10,0,16809.63,Delivered,5.0,3.0
ORD100747,2023-03-31,Electronics,iOS App,Chennai,53,1,7920.86,2,0,49,15890.72,Delivered,4.0,11.0
ORD100748,2023-03-31,Books,Web,Ahmedabad,34,0,262.64,2,0,49,574.28,Delivered,5.0,11.0
ORD100749,2023-04-01,Automotive,iOS App,Bhopal,45,0,5024.46,1,5,99,4872.24,Shipped,5.0,3.0
ORD100750,2023-04-01,Food,Tablet,Kolkata,41,1,350.52,1,20,49,329.42,Delivered,4.0,5.0
ORD100751,2023-04-02,Electronics,Android App,Bangalore,20,1,25328.07,1,0,49,25377.07,Delivered,4.0,14.0
ORD100752,2023-04-02,Electronics,Android App,Nagpur,50,0,29098.97,4,30,0,81477.12,Delivered,3.0,12.0
ORD100753,2023-04-02,Fashion,iOS App,Hyderabad,43,1,1679.65,4,15,99,5809.81,Delivered,,10.0
ORD100754,2023-04-03,Fashion,Tablet,Kolkata,28,0,1911.92,1,15,149,1774.13,Delivered,4.0,14.0
ORD100755,2023-04-03,Books,Tablet,Nagpur,52,1,501.26,4,20,99,1703.03,Shipped,4.0,13.0
ORD100756,2023-04-04,Home & Kitchen,iOS App,Delhi,22,0,3436.25,4,0,99,13844.0,Shipped,2.0,9.0
ORD100757,2023-04-04,Food,Android App,Delhi,30,0,353.63,5,0,99,1867.15,Shipped,5.0,8.0
ORD100758,2023-04-04,Books,iOS App,Chennai,29,0,385.35,5,0,99,2025.75,Delivered,4.0,10.0
ORD100759,2023-04-05,Home & Kitchen,Web,Pune,48,0,3541.38,1,0,99,3640.38,Shipped,3.0,12.0
ORD100760,2023-04-05,Books,Android App,Nagpur,64,1,653.28,3,0,0,1959.84,Delivered,5.0,14.0
ORD100761,2023-04-06,Toys,iOS App,Surat,57,1,942.05,5,15,49,4052.71,Delivered,,5.0
ORD100762,2023-04-06,Home & Kitchen,Web,Kanpur,24,0,1951.85,2,20,149,3271.96,Delivered,5.0,5.0
ORD100763,2023-04-06,Electronics,Tablet,Pune,21,0,19284.73,3,0,149,58003.19,Processing,5.0,2.0
ORD100764,2023-04-07,Books,Android App,Kolkata,55,0,675.46,1,5,99,740.69,Delivered,4.0,1.0
ORD100765,2023-04-07,Health,Android App,Kolkata,45,0,585.06,2,10,49,1102.11,Processing,3.0,5.0
ORD100766,2023-04-08,Home & Kitchen,Tablet,Delhi,34,0,5870.34,5,15,99,25047.94,Delivered,4.0,4.0
ORD100767,2023-04-08,Health,Android App,Jaipur,59,0,1783.31,4,30,0,4993.27,Processing,5.0,13.0
ORD100768,2023-04-09,Home & Kitchen,Tablet,Hyderabad,26,0,4023.21,2,0,0,8046.42,Delivered,4.0,7.0
ORD100769,2023-04-09,Food,Android App,Bhopal,23,1,249.66,5,0,49,1297.3,Delivered,4.0,10.0
ORD100770,2023-04-09,Food,Web,Lucknow,41,1,128.24,2,20,49,254.18,Delivered,5.0,3.0
ORD100771,2023-04-10,Toys,iOS App,Indore,30,0,366.28,2,0,49,781.56,Delivered,5.0,7.0
ORD100772,2023-04-10,Automotive,Android App,Bangalore,28,1,5410.72,3,15,99,13896.34,Delivered,3.0,12.0
ORD100773,2023-04-11,Fashion,iOS App,Delhi,47,0,2009.53,4,0,99,8137.12,Delivered,5.0,4.0
ORD100774,2023-04-11,Toys,iOS App,Kolkata,32,0,1339.49,2,5,0,2545.03,Delivered,4.0,6.0
ORD100775,2023-04-11,Books,Android App,Jaipur,45,0,256.26,2,10,0,461.27,Delivered,5.0,9.0
ORD100776,2023-04-12,Automotive,iOS App,Jaipur,44,0,6158.14,4,15,99,21036.68,Delivered,,3.0
ORD100777,2023-04-12,Fashion,Web,Surat,55,0,1503.11,2,0,149,3155.22,Delivered,3.0,9.0
ORD100778,2023-04-13,Electronics,Android App,Nagpur,63,1,16056.83,1,20,149,12994.46,Delivered,5.0,9.0
ORD100779,2023-04-13,Electronics,Android App,Hyderabad,47,1,19649.01,1,20,0,15719.21,Cancelled,5.0,
ORD100780,2023-04-13,Health,Tablet,Hyderabad,31,0,1698.78,2,15,49,2936.93,Delivered,,3.0
ORD100781,2023-04-14,Food,Web,Chennai,45,1,289.45,1,25,99,316.09,Shipped,4.0,11.0
ORD100782,2023-04-14,Food,iOS App,Pune,40,1,176.67,1,20,0,141.34,Delivered,3.0,12.0
ORD100783,2023-04-15,Books,Tablet,Jaipur,39,1,524.36,4,15,99,1881.82,Delivered,1.0,4.0
ORD100784,2023-04-15,Fashion,iOS App,Nagpur,34,0,656.47,3,10,49,1821.47,Delivered,5.0,2.0
ORD100785,2023-04-15,Automotive,Android App,Kolkata,21,0,9550.86,1,20,99,7739.69,Delivered,3.0,8.0
ORD100786,2023-04-16,Health,iOS App,Kolkata,29,1,1718.85,2,30,0,2406.39,Delivered,4.0,3.0
ORD100787,2023-04-16,Fashion,Web,Indore,45,1,765.86,4,10,49,2806.1,Delivered,,5.0
ORD100788,2023-04-17,Toys,Android App,Pune,21,0,928.43,5,0,49,4691.15,Delivered,4.0,10.0
ORD100789,2023-04-17,Food,Tablet,Bangalore,25,1,424.02,5,0,49,2169.1,Delivered,4.0,3.0
ORD100790,2023-04-17,Automotive,Tablet,Pune,44,1,5984.34,2,15,0,10173.38,Cancelled,5.0,
ORD100791,2023-04-18,Food,Android App,Mumbai,64,0,304.54,5,30,49,1114.89,Delivered,4.0,5.0
ORD100792,2023-04-18,Food,iOS App,Pune,25,1,488.83,3,0,49,1515.49,Delivered,4.0,11.0
ORD100793,2023-04-19,Toys,Android App,Indore,21,1,592.03,2,30,0,828.84,Delivered,3.0,12.0
ORD100794,2023-04-19,Health,Web,Nagpur,34,0,1160.52,3,0,49,3530.56,Delivered,4.0,13.0
ORD100795,2023-04-19,Fashion,iOS App,Indore,21,1,806.94,1,5,0,766.59,Processing,3.0,2.0
ORD100796,2023-04-20,Toys,Web,Hyderabad,60,0,667.56,3,25,149,1651.01,Shipped,5.0,11.0
ORD100797,2023-04-20,Food,Android App,Kolkata,55,0,444.09,3,30,0,932.59,Delivered,4.0,4.0
ORD100798,2023-04-21,Automotive,Android App,Nagpur,23,0,7873.36,3,10,99,21357.07,Cancelled,4.0,
ORD100799,2023-04-21,Food,Android App,Kanpur,22,0,354.5,1,30,49,297.15,Delivered,,8.0
ORD100800,2023-04-22,Electronics,Web,Bangalore,43,0,10062.49,1,20,0,8049.99,Delivered,5.0,13.0
ORD100801,2023-04-22,Electronics,iOS App,Nagpur,37,0,26640.72,2,20,149,42774.15,Delivered,5.0,6.0
ORD100802,2023-04-22,Automotive,Web,Delhi,50,0,4735.82,5,20,99,19042.28,Delivered,,5.0
ORD100803,2023-04-23,Food,Android App,Chennai,61,0,325.62,3,0,99,1075.86,Delivered,4.0,12.0
ORD100804,2023-04-23,Health,Android App,Ahmedabad,33,0,765.19,3,0,0,2295.57,Delivered,5.0,5.0
ORD100805,2023-04-24,Food,Web,Surat,55,0,320.28,4,0,0,1281.12,Delivered,,11.0
ORD100806,2023-04-24,Toys,Android App,Kanpur,33,0,940.25,3,0,0,2820.75,Delivered,5.0,1.0
ORD100807,2023-04-24,Electronics,Tablet,Kanpur,28,0,15160.54,2,0,49,30370.08,Cancelled,4.0,
ORD100808,2023-04-25,Health,Web,Hyderabad,63,0,1132.99,5,0,149,5813.95,Shipped,5.0,13.0
ORD100809,2023-04-25,Books,Tablet,Pune,29,1,388.18,2,0,49,825.36,Delivered,3.0,4.0
ORD100810,2023-04-26,Automotive,iOS App,Lucknow,24,1,7731.22,4,10,49,27881.39,Shipped,3.0,14.0
ORD100811,2023-04-26,Home & Kitchen,iOS App,Bhopal,45,1,3947.51,5,0,0,19737.55,Delivered,5.0,1.0
ORD100812,2023-04-26,Electronics,Android App,Indore,45,0,27256.71,4,0,49,109075.84,Delivered,2.0,2.0
ORD100813,2023-04-27,Books,iOS App,Bhopal,40,1,201.06,5,0,0,1005.3,Cancelled,2.0,
ORD100814,2023-04-27,Books,iOS App,Lucknow,22,0,188.99,1,0,49,237.99,Delivered,4.0,5.0
ORD100815,2023-04-28,Food,Web,Ahmedabad,23,1,195.71,4,10,149,853.56,Delivered,4.0,9.0
ORD100816,2023-04-28,Fashion,Web,Kanpur,53,0,813.44,1,20,49,699.75,Processing,4.0,13.0
ORD100817,2023-04-28,Automotive,Tablet,Delhi,25,1,6444.22,3,15,0,16432.76,Delivered,5.0,2.0
ORD100818,2023-04-29,Electronics,Web,Bhopal,30,1,12003.02,1,10,0,10802.72,Delivered,5.0,11.0
ORD100819,2023-04-29,Electronics,Web,Indore,55,1,7861.09,4,30,49,22060.05,Processing,5.0,12.0
ORD100820,2023-04-30,Books,Tablet,Ahmedabad,33,1,323.38,2,15,0,549.75,Delivered,2.0,9.0
ORD100821,2023-04-30,Health,Tablet,Ahmedabad,34,0,1137.42,1,0,149,1286.42,Delivered,4.0,14.0
ORD100822,2023-04-30,Food,Web,Ahmedabad,61,0,392.85,5,0,49,2013.25,Cancelled,,
ORD100823,2023-05-01,Health,Tablet,Bangalore,55,0,1041.83,5,10,49,4737.23,Processing,4.0,11.0
ORD100824,2023-05-01,Electronics,Android App,Chennai,51,0,29161.07,1,10,99,26343.96,Processing,4.0,6.0
ORD100825,2023-05-02,Books,iOS App,Lucknow,26,1,279.71,2,20,0,447.54,Delivered,,6.0
ORD100826,2023-05-02,Food,Web,Mumbai,31,1,317.77,1,0,0,317.77,Processing,4.0,9.0
ORD100827,2023-05-02,Toys,Tablet,Lucknow,46,1,615.84,4,30,99,1823.35,Delivered,4.0,12.0
ORD100828,2023-05-03,Electronics,Android App,Hyderabad,57,1,25650.03,5,5,0,121837.64,Delivered,4.0,7.0
ORD100829,2023-05-03,Toys,iOS App,Bangalore,41,0,547.15,2,25,0,820.72,Delivered,5.0,4.0
ORD100830,2023-05-04,Toys,iOS App,Jaipur,52,1,1359.68,3,5,149,4024.09,Delivered,4.0,4.0
ORD100831,2023-05-04,Home & Kitchen,iOS App,Hyderabad,33,1,4724.73,4,0,99,18997.92,Delivered,5.0,14.0
ORD100832,2023-05-05,Health,iOS App,Kolkata,35,1,1201.77,3,0,0,3605.31,Cancelled,5.0,
ORD100833,2023-05-05,Home & Kitchen,Tablet,Nagpur,46,0,3895.57,4,0,149,15731.28,Delivered,5.0,6.0
ORD100834,2023-05-05,Electronics,Web,Lucknow,44,0,15655.58,4,0,0,62622.32,Delivered,3.0,8.0
ORD100835,2023-05-06,Food,iOS App,Bhopal,23,0,132.88,4,20,99,524.22,Delivered,2.0,10.0
ORD100836,2023-05-06,Home & Kitchen,Android App,Pune,36,0,5618.06,4,0,49,22521.24,Delivered,5.0,1.0
ORD100837,2023-05-07,Home & Kitchen,Web,Kolkata,58,0,5077.22,3,0,49,15280.66,Delivered,,1.0
ORD100838,2023-05-07,Fashion,Android App,Lucknow,43,0,842.74,2,0,99,1784.48,Shipped,3.0,9.0
ORD100839,2023-05-07,Books,Android App,Bangalore,52,0,239.09,4,10,0,860.72,Delivered,4.0,9.0
ORD100840,2023-05-08,Toys,Android App,Nagpur,56,0,673.51,1,0,149,822.51,Delivered,5.0,7.0
ORD100841,2023-05-08,Food,Android App,Pune,31,0,411.18,3,0,0,1233.54,Delivered,5.0,5.0
ORD100842,2023-05-09,Automotive,iOS App,Ahmedabad,29,1,6273.74,1,20,149,5167.99,Delivered,,11.0
ORD100843,2023-05-09,Automotive,Android App,Ahmedabad,45,0,7406.57,4,0,0,29626.28,Delivered,5.0,2.0
ORD100844,2023-05-09,Food,Tablet,Delhi,40,0,127.32,4,25,0,381.96,Delivered,3.0,9.0
ORD100845,2023-05-10,Toys,iOS App,Hyderabad,60,0,1319.89,3,0,0,3959.67,Delivered,5.0,7.0
ORD100846,2023-05-10,Automotive,iOS App,Bangalore,26,0,3742.64,2,10,49,6785.75,Delivered,5.0,6.0
ORD100847,2023-05-11,Home & Kitchen,Android App,Surat,37,0,2935.06,3,10,49,7973.66,Delivered,4.0,2.0
ORD100848,2023-05-11,Toys,Web,Lucknow,20,1,1344.51,4,0,99,5477.04,Delivered,4.0,10.0
ORD100849,2023-05-11,Toys,iOS App,Mumbai,35,0,1119.54,4,10,99,4129.34,Delivered,3.0,3.0
ORD100850,2023-05-12,Books,Web,Mumbai,45,0,443.31,5,0,49,2265.55,Delivered,4.0,8.0
ORD100851,2023-05-12,Toys,iOS App,Nagpur,55,0,1256.06,1,0,49,1305.06,Delivered,5.0,13.0
ORD100852,2023-05-13,Toys,Web,Pune,57,0,414.33,1,20,49,380.46,Delivered,3.0,11.0
ORD100853,2023-05-13,Books,Web,Nagpur,18,1,215.05,4,30,99,701.14,Delivered,5.0,1.0
ORD100854,2023-05-13,Automotive,iOS App,Surat,58,0,3663.71,1,0,149,3812.71,Delivered,3.0,14.0
ORD100855,2023-05-14,Fashion,Android App,Kanpur,50,0,1076.23,1,10,49,1017.61,Shipped,4.0,9.0
ORD100856,2023-05-14,Home & Kitchen,iOS App,Pune,27,1,4690.63,2,0,49,9430.26,Delivered,5.0,12.0
ORD100857,2023-05-15,Home & Kitchen,Tablet,Hyderabad,28,1,3895.88,4,0,49,15632.52,Cancelled,1.0,
ORD100858,2023-05-15,Automotive,Tablet,Lucknow,54,0,5695.33,1,0,0,5695.33,Delivered,5.0,13.0
ORD100859,2023-05-15,Health,Web,Surat,50,1,1506.49,2,10,49,2760.68,Shipped,4.0,11.0
ORD100860,2023-05-16,Food,Android App,Jaipur,27,0,243.94,1,15,0,207.35,Returned,5.0,13.0
ORD100861,2023-05-16,Food,Web,Pune,38,0,157.05,5,5,99,844.99,Delivered,,14.0
ORD100862,2023-05-17,Books,Web,Surat,58,1,383.3,4,30,0,1073.24,Delivered,4.0,12.0
ORD100863,2023-05-17,Toys,Tablet,Pune,18,1,1154.73,1,15,0,981.52,Delivered,1.0,7.0
ORD100864,2023-05-18,Electronics,Android App,Indore,42,0,18166.93,2,0,0,36333.86,Delivered,5.0,12.0
ORD100865,2023-05-18,Fashion,iOS App,Lucknow,59,0,2358.87,3,0,49,7125.61,Shipped,4.0,14.0
ORD100866,2023-05-18,Books,Web,Pune,18,0,624.47,3,10,99,1785.07,Delivered,3.0,13.0
ORD100867,2023-05-19,Home & Kitchen,iOS App,Nagpur,43,1,5059.29,1,0,149,5208.29,Processing,5.0,9.0
ORD100868,2023-05-19,Toys,Tablet,Delhi,44,0,1161.84,3,0,49,3534.52,Shipped,4.0,14.0
ORD100869,2023-05-20,Health,Android App,Nagpur,32,1,1234.52,5,0,0,6172.6,Delivered,5.0,9.0
ORD100870,2023-05-20,Electronics,Web,Kolkata,43,0,27775.87,2,5,99,52873.15,Delivered,4.0,7.0
ORD100871,2023-05-20,Books,iOS App,Chennai,51,1,484.68,1,5,99,559.45,Processing,5.0,3.0
ORD100872,2023-05-21,Books,Web,Nagpur,31,1,370.58,2,10,99,766.04,Delivered,5.0,7.0
ORD100873,2023-05-21,Fashion,Web,Surat,41,0,952.62,3,15,49,2478.18,Shipped,4.0,14.0
ORD100874,2023-05-22,Health,Web,Delhi,43,0,1547.68,2,30,49,2215.75,Delivered,5.0,2.0
ORD100875,2023-05-22,Food,Tablet,Hyderabad,19,0,264.18,1,20,0,211.34,Delivered,4.0,13.0
ORD100876,2023-05-22,Food,Web,Kolkata,27,0,421.59,1,0,0,421.59,Delivered,1.0,9.0
ORD100877,2023-05-23,Food,Web,Surat,48,0,493.63,4,5,149,2024.79,Delivered,5.0,2.0
ORD100878,2023-05-23,Food,Tablet,Nagpur,40,1,274.51,1,0,0,274.51,Delivered,5.0,4.0
ORD100879,2023-05-24,Food,Tablet,Pune,63,0,252.78,2,30,49,402.89,Shipped,5.0,1.0
ORD100880,2023-05-24,Fashion,Android App,Nagpur,57,0,906.17,4,5,0,3443.45,Delivered,5.0,11.0
ORD100881,2023-05-24,Books,Tablet,Kanpur,28,0,424.56,3,0,0,1273.68,Cancelled,4.0,
ORD100882,2023-05-25,Health,Web,Pune,64,0,1332.92,1,15,149,1281.98,Shipped,5.0,3.0
ORD100883,2023-05-25,Automotive,Web,Bhopal,58,0,4845.9,1,5,0,4603.6,Processing,5.0,3.0
ORD100884,2023-05-26,Home & Kitchen,iOS App,Bhopal,37,1,3685.5,3,30,49,7788.55,Cancelled,1.0,
ORD100885,2023-05-26,Toys,Tablet,Hyderabad,47,1,913.93,2,0,99,1926.86,Shipped,4.0,5.0
ORD100886,2023-05-26,Automotive,Web,Jaipur,31,0,4564.28,5,0,0,22821.4,Delivered,4.0,13.0
ORD100887,2023-05-27,Health,Android App,Indore,21,1,481.74,1,25,0,361.3,Delivered,4.0,14.0
ORD100888,2023-05-27,Electronics,Web,Jaipur,29,0,12351.54,1,5,49,11782.96,Delivered,5.0,3.0
ORD100889,2023-05-28,Fashion,Tablet,Kanpur,52,1,2045.67,3,0,0,6137.01,Delivered,4.0,13.0
ORD100890,2023-05-28,Books,Web,Kanpur,44,0,320.98,5,10,0,1444.41,Processing,5.0,1.0
ORD100891,2023-05-28,Electronics,Android App,Jaipur,38,0,7810.99,1,10,49,7078.89,Delivered,,7.0
ORD100892,2023-05-29,Toys,Android App,Pune,40,1,796.2,5,0,0,3981.0,Processing,,9.0
ORD100893,2023-05-29,Electronics,iOS App,Ahmedabad,55,0,22855.6,5,0,99,114377.0,Delivered,5.0,4.0
ORD100894,2023-05-30,Food,Tablet,Nagpur,50,1,407.15,3,0,149,1370.45,Cancelled,5.0,
ORD100895,2023-05-30,Food,Android App,Hyderabad,47,1,280.21,3,0,0,840.63,Delivered,4.0,9.0
ORD100896,2023-05-31,Automotive,iOS App,Nagpur,41,0,6788.94,5,0,0,33944.7,Delivered,5.0,14.0
ORD100897,2023-05-31,Toys,Android App,Chennai,18,0,1132.78,4,0,0,4531.12,Cancelled,5.0,
ORD100898,2023-05-31,Fashion,iOS App,Kolkata,33,0,2200.63,3,15,0,5611.61,Delivered,,12.0
ORD100899,2023-06-01,Food,Android App,Delhi,23,0,364.96,2,10,49,705.93,Shipped,5.0,12.0
ORD100900,2023-06-01,Fashion,Android App,Nagpur,54,0,1843.55,5,5,49,8805.86,Delivered,4.0,5.0
ORD100901,2023-06-02,Health,iOS App,Lucknow,34,0,583.21,2,0,0,1166.42,Processing,5.0,13.0
ORD100902,2023-06-02,Automotive,Android App,Delhi,29,0,5653.38,2,5,49,10790.42,Delivered,5.0,6.0
ORD100903,2023-06-02,Fashion,Tablet,Chennai,40,0,2200.13,5,0,0,11000.65,Shipped,3.0,11.0
ORD100904,2023-06-03,Books,Android App,Ahmedabad,40,0,259.38,3,30,99,643.7,Delivered,5.0,7.0
ORD100905,2023-06-03,Books,iOS App,Ahmedabad,61,0,337.73,4,0,49,1399.92,Delivered,5.0,8.0
ORD100906,2023-06-04,Electronics,iOS App,Delhi,26,0,22754.18,5,20,99,91115.72,Delivered,5.0,12.0
ORD100907,2023-06-04,Fashion,Tablet,Indore,56,1,2223.73,4,10,49,8054.43,Delivered,,2.0
ORD100908,2023-06-04,Food,Tablet,Kolkata,28,0,147.14,1,20,49,166.71,Delivered,5.0,12.0
ORD100909,2023-06-05,Food,iOS App,Lucknow,55,0,451.43,4,20,99,1543.58,Delivered,5.0,12.0
ORD100910,2023-06-05,Fashion,Android App,Kanpur,43,1,996.58,3,20,0,2391.79,Shipped,4.0,7.0
ORD100911,2023-06-06,Home & Kitchen,Web,Bangalore,43,0,5373.85,1,10,99,4935.46,Delivered,2.0,10.0
ORD100912,2023-06-06,Books,Android App,Pune,51,0,641.85,1,0,49,690.85,Delivered,4.0,4.0
ORD100913,2023-06-06,Electronics,Web,Kanpur,22,0,24948.35,5,10,49,112316.58,Delivered,4.0,11.0
ORD100914,2023-06-07,Fashion,iOS App,Kanpur,55,0,2262.87,1,0,49,2311.87,Delivered,5.0,2.0
ORD100915,2023-06-07,Health,Tablet,Chennai,53,1,1747.56,3,0,49,5291.68,Shipped,5.0,11.0
ORD100916,2023-06-08,Books,Web,Hyderabad,27,0,660.72,5,20,99,2741.88,Returned,4.0,10.0
ORD100917,2023-06-08,Automotive,Tablet,Kanpur,22,0,6348.47,5,10,0,28568.12,Delivered,4.0,4.0
ORD100918,2023-06-08,Home & Kitchen,iOS App,Pune,51,0,3586.55,5,0,49,17981.75,Returned,,12.0
ORD100919,2023-06-09,Health,iOS App,Delhi,22,0,592.03,4,20,0,1894.5,Delivered,3.0,4.0
ORD100920,2023-06-09,Home & Kitchen,iOS App,Ahmedabad,45,0,2472.41,3,0,0,7417.23,Delivered,4.0,8.0
ORD100921,2023-06-10,Fashion,Tablet,Bangalore,29,0,1774.26,2,20,0,2838.82,Delivered,5.0,12.0
ORD100922,2023-06-10,Toys,Android App,Jaipur,51,0,483.71,5,15,49,2104.77,Delivered,5.0,1.0
ORD100923,2023-06-10,Toys,Web,Bhopal,61,0,1339.5,3,0,99,4117.5,Returned,4.0,6.0
ORD100924,2023-06-11,Toys,Web,Delhi,57,0,588.4,2,0,99,1275.8,Delivered,2.0,9.0
ORD100925,2023-06-11,Fashion,Web,Hyderabad,53,1,758.28,5,30,49,2702.98,Delivered,4.0,3.0
ORD100926,2023-06-12,Toys,Web,Jaipur,48,1,597.01,2,0,99,1293.02,Delivered,3.0,8.0
ORD100927,2023-06-12,Health,Web,Bangalore,21,1,516.03,1,30,149,510.22,Delivered,2.0,9.0
ORD100928,2023-06-13,Books,Tablet,Jaipur,62,1,262.2,4,5,0,996.36,Delivered,4.0,13.0
ORD100929,2023-06-13,Health,iOS App,Chennai,61,0,1243.37,3,0,99,3829.11,Delivered,3.0,5.0
ORD100930,2023-06-13,Fashion,Tablet,Surat,20,1,1120.49,4,10,49,4082.76,Processing,4.0,12.0
ORD100931,2023-06-14,Electronics,Android App,Pune,54,1,25526.11,4,5,0,96999.22,Delivered,5.0,9.0
ORD100932,2023-06-14,Electronics,Web,Indore,23,0,16606.51,4,0,149,66575.04,Delivered,2.0,8.0
ORD100933,2023-06-15,Books,Web,Nagpur,46,0,549.83,2,10,0,989.69,Delivered,4.0,9.0
ORD100934,2023-06-15,Food,Tablet,Bhopal,29,0,390.61,2,0,149,930.22,Cancelled,4.0,
ORD100935,2023-06-15,Fashion,Web,Bangalore,23,0,844.4,2,0,99,1787.8,Cancelled,1.0,
