date,ticker,open,high,low,close,volume,market_cap,pe_ratio,dividend_yield
2023-05-11,BETA,61.71,62.05,60.49,61.37,814295,5753367102.0,19.93,0.0138
2023-05-12,BETA,63.02,64.11,61.9,62.78,2136957,5885552984.0,27.4,0.027
2023-05-15,BETA,61.92,62.85,61.96,62.39,3063445,5848990932.0,20.76,0.0386
2023-05-16,BETA,60.87,63.04,60.26,61.44,2406418,5759929521.0,39.13,0.04
2023-05-17,BETA,61.88,63.5,61.02,61.68,3847426,5782429246.0,30.51,0.011
2023-05-18,BETA,64.02,65.02,63.79,63.89,3275189,5989614211.0,35.57,0.0105
2023-05-19,BETA,64.18,64.57,63.28,63.84,249005,5984926768.0,22.96,0.0136
2023-05-22,BETA,65.31,65.39,62.92,64.83,4608001,6077738133.0,17.69,0.0197
2023-05-23,BETA,65.98,67.52,64.08,65.76,1430350,6164924566.0,12.37,0.0373
2023-05-24,BETA,66.88,67.35,65.5,66.7,659257,6253048488.0,34.51,0.0271
2023-05-25,BETA,68.27,69.91,67.02,68.24,1290597,6397421721.0,30.94,0.044
2023-05-26,BETA,66.74,67.47,65.31,66.65,4119396,6248361045.0,34.64,0.0349
2023-05-29,BETA,66.13,67.24,64.42,65.51,3972690,6141487353.0,30.37,0.0307
2023-05-30,BETA,65.0,66.44,65.48,65.59,2299785,6148987261.0,11.13,0.026
2023-05-31,BETA,67.12,68.22,66.67,67.06,2608341,6286798075.0,22.75,0.0206
2023-06-01,BETA,68.21,68.81,66.79,68.56,1446129,6427421354.0,19.95,0.0173
2023-06-02,BETA,68.83,70.53,67.38,68.52,4924291,6423671400.0,23.01,0.0087
2023-06-05,BETA,70.13,70.96,69.11,69.78,2764894,6541794955.0,30.04,0.0135
2023-06-06,BETA,68.94,70.56,67.53,69.27,684665,6493983040.0,26.99,0.045
2023-06-07,BETA,68.61,68.52,66.32,68.26,2747896,6399296698.0,29.07,0.0415
2023-06-08,BETA,66.84,68.03,66.57,66.65,439849,6248361045.0,16.31,0.0002
2023-06-09,BETA,67.09,67.35,66.07,66.5,753565,6234298717.0,24.89,0.0112
2023-06-12,BETA,66.53,66.95,65.88,66.11,1162958,6197736664.0,17.05,0.0404
2023-06-13,BETA,67.69,68.28,66.88,67.32,575300,6311172776.0,25.33,0.0293
2023-06-14,BETA,67.53,69.11,67.36,68.02,4300060,6376796974.0,18.85,0.0036
2023-06-15,BETA,68.77,69.75,67.63,68.11,3171698,6385234370.0,16.51,0.0404
2023-06-16,BETA,68.6,68.9,67.23,68.2,2559905,6393671767.0,38.21,0.0377
2023-06-19,BETA,68.17,69.5,66.2,67.71,3703367,6347734829.0,18.04,0.0141
2023-06-20,BETA,65.89,65.78,63.78,65.56,3101808,6146174795.0,28.78,0.0372
2023-06-21,BETA,64.64,65.2,63.41,64.18,3112647,6016801378.0,28.79,0.0443
2023-06-22,BETA,65.25,66.43,63.59,65.11,2865376,6103987812.0,27.3,0.0324
2023-06-23,BETA,64.34,66.86,64.63,64.97,1829272,6090862972.0,31.56,0.0372
2023-06-26,BETA,63.4,64.21,62.57,63.45,101738,5948364716.0,28.25,0.0024
2023-06-27,BETA,64.7,66.35,65.02,65.03,2823691,6096487903.0,35.49,0.0283
2023-06-28,BETA,66.79,68.62,65.8,67.04,3920428,6284923098.0,10.76,0.0377
2023-06-29,BETA,68.21,70.23,67.33,68.52,4541161,6423671400.0,12.21,0.0231
2023-06-30,BETA,69.24,70.96,67.55,69.06,1265416,6474295781.0,26.62,0.0202
2023-07-03,BETA,69.84,70.16,67.95,69.44,4627027,6509920345.0,21.99,0.0281
2023-07-04,BETA,69.94,71.18,68.34,69.43,346531,6508982856.0,16.36,0.0337
2023-07-05,BETA,70.17,71.65,67.7,69.65,1238216,6529607604.0,20.58,0.0408
2023-07-06,BETA,69.78,71.45,70.11,70.46,4250863,6605544175.0,29.48,0.0408
2023-07-07,BETA,71.74,72.86,69.45,71.38,565880,6691793119.0,35.59,0.0352
2023-07-10,BETA,72.6,72.68,71.78,71.98,2431924,6748042431.0,15.45,0.0492
2023-07-11,BETA,68.13,68.28,66.54,67.76,3300956,6352422272.0,18.77,0.0269
2023-07-12,BETA,68.65,69.76,68.06,69.18,308738,6485545643.0,14.2,0.0222
2023-07-13,BETA,70.09,69.56,69.38,69.45,954553,6510857833.0,39.9,0.0165
2023-07-14,BETA,67.78,68.96,67.25,67.78,1982946,6354297249.0,10.6,0.0062
2023-07-17,BETA,68.14,69.8,66.57,68.04,4025206,6378671951.0,14.73,0.0111
2023-07-18,BETA,68.13,69.02,67.0,68.43,3827564,6415234003.0,21.54,0.0153
2023-07-19,BETA,66.97,66.57,64.81,66.51,1476052,6235236206.0,15.97,0.0253
2023-07-20,BETA,66.27,66.33,65.06,65.77,2057171,6165862055.0,30.41,0.0499
2023-07-21,BETA,64.89,65.97,63.82,64.48,837340,6044926034.0,10.69,0.0388
2023-07-24,BETA,63.0,64.22,63.16,63.37,2287247,5940864808.0,25.45,0.0444
2023-07-25,BETA,63.56,65.51,62.66,64.04,4098838,6003676539.0,15.9,0.0091
2023-07-26,BETA,63.94,63.75,61.57,63.34,541513,5938052342.0,28.96,0.0012
2023-07-27,BETA,63.93,64.68,61.98,63.46,1121691,5949302204.0,13.52,0.0001
2023-07-28,BETA,64.78,65.73,64.25,64.32,1547770,6029926218.0,15.92,0.0251
2023-07-31,BETA,64.2,65.39,63.82,63.84,143309,5984926768.0,34.9,0.0059
2023-08-01,BETA,64.24,66.08,63.49,64.75,4542513,6070238225.0,37.0,0.0095
2023-08-02,BETA,66.37,68.16,65.33,66.35,4126636,6220236389.0,20.84,0.0089
2023-08-03,BETA,66.86,67.63,67.07,67.38,1708332,6316797708.0,27.63,0.0357
2023-08-04,BETA,68.02,69.26,67.06,68.13,559700,6387109347.0,30.26,0.0477
2023-08-07,BETA,68.73,70.13,69.11,69.2,2555033,6487420620.0,32.83,0.0061
2023-08-08,BETA,69.68,71.8,69.37,69.71,2156710,6535232535.0,26.07,0.0053
2023-08-09,BETA,71.04,71.97,70.25,70.8,802169,6637418785.0,27.36,0.0165
2023-08-10,BETA,69.79,70.75,68.55,69.32,2039473,6498670482.0,33.51,0.0319
2023-08-11,BETA,68.67,71.16,67.6,69.25,4595937,6492108063.0,26.39,0.0185
2023-08-14,BETA,70.31,70.06,68.05,69.76,800647,6539919978.0,26.14,0.0139
2023-08-15,BETA,69.26,70.4,69.41,69.69,4392651,6533357558.0,18.49,0.0058
2023-08-16,BETA,73.5,73.56,71.19,72.85,272385,6829603933.0,35.15,0.0229
2023-08-17,BETA,72.59,72.87,70.97,72.62,2290964,6808041697.0,23.25,0.0018
2023-08-18,BETA,69.69,71.49,69.99,70.31,514979,6591481847.0,26.58,0.0314
2023-08-21,BETA,70.81,71.05,68.39,70.4,3499462,6599919243.0,28.97,0.0412
2023-08-22,BETA,70.82,71.82,70.86,71.47,2194818,6700230516.0,26.22,0.0484
2023-08-23,BETA,70.55,70.42,69.56,70.37,3088676,6597106778.0,23.27,0.0161
2023-08-24,BETA,70.77,70.4,68.32,70.35,4789740,6595231801.0,24.57,0.0413
2023-08-25,BETA,70.22,71.09,68.54,70.27,4399910,6587731893.0,13.0,0.0253
2023-08-28,BETA,70.47,71.51,68.75,70.22,3652219,6583044450.0,34.67,0.0134
2023-08-29,BETA,69.58,69.92,67.87,69.48,1813239,6513670299.0,12.43,0.0048
2023-08-30,BETA,70.27,72.82,69.11,70.88,3602482,6644918693.0,39.61,0.0223
2023-08-31,BETA,73.94,74.12,73.34,73.66,2750304,6905540504.0,39.09,0.0434
2023-09-01,BETA,73.23,73.16,72.41,72.57,3381589,6803354254.0,36.47,0.0474
2023-09-04,BETA,70.67,71.54,69.14,70.89,3483716,6645856181.0,12.3,0.0231
2023-09-05,BETA,69.82,70.68,69.46,70.35,3868677,6595231801.0,10.78,0.0387
2023-09-06,BETA,71.8,74.31,70.92,72.15,3693002,6763979736.0,28.52,0.0106
2023-09-07,BETA,72.03,73.39,70.5,71.84,2694257,6734917592.0,14.96,0.0372
2023-09-08,BETA,73.03,72.98,72.23,72.33,1048138,6780854529.0,38.22,0.0011
2023-09-11,BETA,71.61,73.25,69.13,71.17,4929453,6672105860.0,29.72,0.0209
2023-09-12,BETA,73.88,74.87,73.41,73.47,456506,6887728222.0,35.77,0.0385
2023-09-13,BETA,72.91,74.8,71.61,73.11,3077872,6853978635.0,39.82,0.0183
2023-09-14,BETA,73.62,74.22,72.51,73.46,1208829,6886790733.0,38.15,0.0052
2023-09-15,BETA,72.29,72.9,72.28,72.43,3191269,6790229415.0,13.16,0.0486
2023-09-18,BETA,70.65,72.24,70.52,71.28,2308385,6682418234.0,39.48,0.0149
2023-09-19,BETA,71.29,72.19,70.8,71.3,203735,6684293211.0,12.11,0.0021
2023-09-20,BETA,71.53,73.57,69.52,71.46,4667591,6699293027.0,33.35,0.0204
2023-09-21,BETA,73.09,72.91,71.65,72.59,3797792,6805229231.0,32.48,0.0348
2023-09-22,BETA,70.77,70.69,68.94,70.4,1742376,6599919243.0,16.39,0.0192
2023-09-25,BETA,69.16,70.51,68.01,69.22,1843794,6489295597.0,21.47,0.045
2023-09-26,BETA,68.38,69.53,66.82,68.38,2822321,6410546561.0,28.92,0.0107
2023-09-27,BETA,68.95,69.67,67.76,68.55,3891498,6426483866.0,24.93,0.0289
2023-09-28,BETA,66.9,68.01,66.24,67.18,4950515,6298047937.0,31.12,0.0053
2023-09-29,BETA,66.89,67.81,65.33,67.08,4252585,6288673052.0,13.93,0.0059
2023-10-02,BETA,66.87,66.5,65.79,66.33,470860,6218361412.0,22.21,0.0098
2023-10-03,BETA,66.53,67.76,64.77,66.19,209222,6205236573.0,31.52,0.0109
2023-10-04,BETA,65.86,66.15,64.47,65.28,991281,6119925117.0,10.24,0.033
2023-10-05,BETA,64.6,65.84,63.86,64.11,1985293,6010238959.0,29.51,0.0424
2023-10-06,BETA,64.8,65.42,63.3,64.46,322065,6043051057.0,26.23,0.0433
2023-10-09,BETA,65.46,67.55,65.06,65.77,4534227,6165862055.0,37.75,0.0314
2023-10-10,BETA,66.78,68.6,66.47,66.75,3318951,6257735930.0,38.86,0.0203
2023-10-11,BETA,68.0,69.25,67.34,68.11,726933,6385234370.0,30.67,0.0132
2023-10-12,BETA,69.49,71.31,69.6,69.64,4310890,6528670115.0,26.16,0.0147
2023-10-13,BETA,69.85,69.68,67.55,69.46,3747098,6511795322.0,25.92,0.0226
2023-10-16,BETA,71.66,72.07,70.45,71.82,1603061,6733042614.0,23.34,0.0314
2023-10-17,BETA,72.31,74.35,72.17,72.82,1683778,6826791467.0,33.35,0.0278
2023-10-18,BETA,71.38,71.71,70.5,71.6,3522594,6712417867.0,20.03,0.0381
2023-10-19,BETA,71.19,72.27,69.19,70.76,2595854,6633668830.0,17.26,0.0064
2023-10-20,BETA,70.98,71.46,69.55,70.97,4787508,6653356090.0,23.24,0.0056
2023-10-23,BETA,71.41,72.62,71.51,72.11,4527756,6760229782.0,19.98,0.0495
2023-10-24,BETA,72.02,72.62,71.38,71.84,4686294,6734917592.0,34.43,0.0158
2023-10-25,BETA,70.15,72.57,69.84,70.61,3201471,6619606502.0,18.26,0.0486
2023-10-26,BETA,71.07,73.16,71.39,71.63,3882481,6715230332.0,22.06,0.0145
2023-10-27,BETA,69.94,71.79,69.2,70.21,2225087,6582106961.0,18.1,0.0032
2023-10-30,BETA,71.0,72.28,70.25,70.62,3799477,6620543991.0,26.15,0.0254
2023-10-31,BETA,70.05,72.45,68.8,70.69,3515734,6627106411.0,19.18,0.0099
2023-11-01,BETA,68.61,69.36,68.98,69.01,2589649,6469608338.0,28.8,0.045
2023-11-02,BETA,70.81,73.24,70.96,71.23,1192168,6677730791.0,34.19,0.0216
2023-11-03,BETA,71.74,72.13,71.05,71.28,4824613,6682418234.0,32.49,0.022
2023-11-06,BETA,69.43,70.96,69.53,69.78,160212,6541794955.0,19.05,0.0195
2023-11-07,BETA,69.97,71.56,69.53,69.86,647119,6549294863.0,26.96,0.0056
2023-11-08,BETA,67.19,69.43,65.84,67.7,3131187,6346797341.0,21.48,0.0312
2023-11-09,BETA,68.57,69.21,67.99,68.17,1999355,6390859301.0,29.51,0.0077
2023-11-10,BETA,68.91,70.37,67.51,69.24,4319508,6491170574.0,36.15,0.032
2023-11-13,BETA,72.57,73.52,72.34,72.63,339622,6808979185.0,35.21,0.02
2023-11-14,BETA,72.54,72.89,71.82,72.78,3527921,6823041513.0,36.62,0.0427
2023-11-15,BETA,72.17,73.34,70.39,71.94,1269492,6744292477.0,22.08,0.026
2023-11-16,BETA,71.88,73.7,70.75,72.23,2645132,6771479644.0,34.34,0.0444
2023-11-17,BETA,73.38,75.17,72.5,74.12,2232582,6948664976.0,21.3,0.0013
2023-11-20,BETA,74.85,74.92,74.19,74.81,802296,7013351685.0,13.05,0.0363
2023-11-21,BETA,76.68,77.25,75.36,75.96,2152856,7121162865.0,27.66,0.0279
2023-11-22,BETA,77.53,77.26,75.7,77.02,516144,7220536650.0,27.89,0.0084
2023-11-23,BETA,78.51,78.8,76.4,77.74,4284558,7288035824.0,32.83,0.0053
2023-11-24,BETA,75.73,77.63,74.02,75.81,1471398,7107100538.0,35.21,0.0369
2023-11-27,BETA,73.94,74.34,72.51,73.84,609192,6922415297.0,36.86,0.0188
2023-11-28,BETA,72.19,73.74,71.03,71.76,4819824,6727417683.0,31.06,0.0038
2023-11-29,BETA,70.01,71.73,69.45,70.24,3105950,6584919427.0,28.8,0.0348
2023-11-30,BETA,68.36,69.42,67.09,68.89,2363362,6458358476.0,10.47,0.0145
2023-12-01,BETA,70.75,71.71,70.65,71.22,2467495,6676793303.0,13.41,0.015
2023-12-04,BETA,70.98,70.49,70.31,70.33,4042936,6593356824.0,14.2,0.0041
2023-12-05,BETA,70.89,72.33,70.08,70.48,2089505,6607419152.0,17.77,0.0211
2023-12-06,BETA,69.89,70.32,68.1,70.19,163336,6580231984.0,36.8,0.0457
2023-12-07,BETA,70.86,71.78,70.08,70.46,3386329,6605544175.0,31.78,0.043
2023-12-08,BETA,70.86,72.16,68.52,70.57,2415517,6615856548.0,29.0,0.0166
2023-12-11,BETA,68.95,69.52,67.2,68.99,693408,6467733361.0,13.73,0.0153
2023-12-12,BETA,69.09,70.56,68.17,69.76,1309653,6539919978.0,29.65,0.0433
2023-12-13,BETA,69.23,69.53,67.87,68.92,1930657,6461170941.0,31.9,0.037
2023-12-14,BETA,67.77,69.7,67.74,68.06,4768436,6380546928.0,19.24,0.0102
2023-12-15,BETA,67.39,69.72,67.32,67.7,4081007,6346797341.0,17.31,0.0449
2023-12-18,BETA,68.75,70.71,67.42,68.71,1073499,6441483682.0,30.6,0.0456
2023-12-19,BETA,67.64,68.1,66.89,67.96,1167682,6371172042.0,13.61,0.017
2023-12-20,BETA,68.38,69.47,66.4,68.09,343606,6383359393.0,27.45,0.0446
2023-12-21,BETA,68.32,69.81,68.51,68.61,1116918,6432108797.0,39.26,0.0332
2023-12-22,BETA,69.36,70.86,67.44,68.94,893868,6463045918.0,10.74,0.0438
2023-12-25,BETA,69.13,70.42,67.57,69.22,2668005,6489295597.0,15.47,0.0193
2023-12-26,BETA,67.51,68.42,67.46,67.49,409037,6327110081.0,25.9,0.0199
2023-12-27,BETA,67.03,68.57,66.06,67.66,2786776,6343047386.0,12.13,0.0251
2023-12-28,BETA,65.93,68.27,64.94,66.57,1645397,6240861137.0,31.23,0.0132
2023-12-29,BETA,64.11,65.78,64.45,64.48,3415236,6044926034.0,12.42,0.0269
2022-01-03,GAMMA,100.38,101.58,98.28,100.17,4978992,3860412035.0,37.51,0.0158
2022-01-04,GAMMA,97.63,99.28,96.24,97.9,1521398,3772929403.0,28.25,0.0313
2022-01-05,GAMMA,98.79,98.8,96.1,98.25,1353523,3786417914.0,20.77,0.0039
2022-01-06,GAMMA,95.72,96.98,93.58,96.31,2330902,3711653021.0,10.64,0.0496
2022-01-07,GAMMA,95.7,98.61,95.92,96.3,714483,3711267635.0,14.81,0.0496
2022-01-10,GAMMA,96.61,97.16,94.83,97.13,3185650,3743254677.0,18.72,0.0259
2022-01-11,GAMMA,96.26,96.46,95.19,95.55,4572768,3682363681.0,14.86,0.0497
2022-01-12,GAMMA,96.55,98.29,95.18,97.35,3612623,3751733170.0,26.36,0.0468
2022-01-13,GAMMA,100.71,101.33,100.06,100.51,1630037,3873515161.0,31.64,0.0305
2022-01-14,GAMMA,100.09,100.3,97.23,99.37,580464,3829581152.0,36.52,0.0042
2022-01-17,GAMMA,98.5,99.5,96.47,99.14,3147371,3820717272.0,29.35,0.0063
2022-01-18,GAMMA,102.18,101.84,100.79,101.33,2695060,3905116817.0,27.35,0.0149
2022-01-19,GAMMA,98.49,99.72,95.95,98.08,4367619,3779866351.0,17.19,0.0412
2022-01-20,GAMMA,97.64,99.82,96.13,98.17,2478874,3783334826.0,36.21,0.027
2022-01-21,GAMMA,98.6,100.38,95.93,97.66,496518,3763680137.0,19.48,0.0415
2022-01-24,GAMMA,99.94,100.87,98.11,99.28,4517568,3826112677.0,31.09,0.0356
2022-01-25,GAMMA,97.99,100.17,97.79,98.87,1530685,3810311849.0,32.43,0.0407
2022-01-26,GAMMA,100.35,99.98,96.94,99.7,3876180,3842298891.0,11.34,0.0133
2022-01-27,GAMMA,98.41,100.43,98.12,98.26,509437,3786803300.0,29.52,0.035
2022-01-28,GAMMA,100.75,101.31,97.13,99.97,4824835,3852704314.0,37.94,0.0039
2022-01-31,GAMMA,98.16,100.21,97.5,97.98,4615767,3776012491.0,30.81,0.0345
2022-02-01,GAMMA,100.14,100.13,98.7,99.55,436269,3836518100.0,24.3,0.0244
2022-02-02,GAMMA,100.37,101.55,97.58,99.71,4708972,3842684277.0,22.08,0.0168
2022-02-03,GAMMA,96.09,97.6,94.37,95.52,3994186,3681207523.0,14.5,0.0348
2022-02-04,GAMMA,94.81,96.69,94.36,95.65,4535195,3686217542.0,16.75,0.0003
2022-02-07,GAMMA,97.05,98.12,95.76,96.73,1234401,3727839235.0,36.67,0.0386
2022-02-08,GAMMA,95.36,94.79,93.87,94.61,1887162,3646137393.0,21.71,0.0268
2022-02-09,GAMMA,94.01,93.96,91.84,93.2,2568207,3591797960.0,14.87,0.0215
2022-02-10,GAMMA,93.88,93.84,92.58,93.38,2449988,3598734909.0,21.95,0.0265
2022-02-11,GAMMA,92.2,93.59,90.32,92.55,3648390,3566747867.0,23.14,0.0136
2022-02-14,GAMMA,93.79,93.37,92.26,93.12,4577992,3588714872.0,20.18,0.0309
2022-02-15,GAMMA,91.92,95.11,91.21,92.8,4374301,3576382519.0,10.51,0.0114
2022-02-16,GAMMA,91.11,92.61,90.46,90.62,4436897,3492368360.0,21.02,0.0464
2022-02-17,GAMMA,94.42,96.9,94.04,94.45,1699678,3639971216.0,36.9,0.039
2022-02-18,GAMMA,94.61,96.57,91.09,93.9,156126,3618774984.0,18.24,0.0442
2022-02-21,GAMMA,94.14,95.73,93.46,94.14,966105,3628024249.0,20.87,0.0358
2022-02-22,GAMMA,97.02,99.34,96.01,97.17,977311,3744796221.0,31.47,0.004
2022-02-23,GAMMA,99.39,100.16,97.86,98.71,3912131,3804145672.0,14.67,0.0261
2022-02-24,GAMMA,99.37,102.06,97.49,99.71,2100764,3842684277.0,35.24,0.0352
2022-02-25,GAMMA,101.62,103.28,101.03,101.64,1940626,3917063784.0,26.36,0.0309
2022-02-28,GAMMA,103.39,104.95,100.03,102.68,3778263,3957143933.0,26.01,0.0342
2022-03-01,GAMMA,102.72,104.59,103.42,103.73,452325,3997609468.0,13.83,0.0268
2022-03-02,GAMMA,104.51,106.98,103.04,104.82,1977899,4039616547.0,12.03,0.0317
2022-03-03,GAMMA,105.23,106.34,101.73,104.53,2063477,4028440352.0,35.44,0.028
2022-03-04,GAMMA,107.39,107.38,105.62,106.58,1110229,4107444492.0,16.64,0.0039
2022-03-07,GAMMA,107.18,110.13,105.92,107.91,1686865,4158700836.0,23.08,0.0293
2022-03-08,GAMMA,103.37,104.63,101.17,103.48,4160282,3987974817.0,25.23,0.0233
2022-03-09,GAMMA,104.76,107.07,104.05,105.09,3465464,4050021971.0,10.71,0.0252
2022-03-10,GAMMA,104.61,105.67,101.55,103.62,1770710,3993370222.0,31.11,0.0037
2022-03-11,GAMMA,104.24,106.21,101.66,104.11,4377655,4012254138.0,26.28,0.0452
2022-03-14,GAMMA,100.8,103.07,99.8,101.0,655574,3892399077.0,37.27,0.0419
2022-03-15,GAMMA,100.71,101.22,98.02,99.97,4415085,3852704314.0,13.93,0.0025
2022-03-16,GAMMA,99.76,101.21,96.53,99.35,3204445,3828810379.0,15.05,0.045
2022-03-17,GAMMA,100.77,103.07,98.01,100.34,1130454,3866963598.0,17.76,0.0422
2022-03-18,GAMMA,99.53,99.51,97.67,99.31,4336939,3827268835.0,19.15,0.0388
2022-03-21,GAMMA,95.3,97.7,94.24,95.46,790586,3678895207.0,38.28,0.0465
2022-03-22,GAMMA,93.89,95.02,93.19,94.65,2926041,3647678937.0,27.03,0.033
2022-03-23,GAMMA,94.28,95.34,93.8,94.03,2994781,3623785002.0,18.11,0.0061
2022-03-24,GAMMA,94.97,95.6,93.25,95.13,4982189,3666177468.0,16.45,0.008
2022-03-25,GAMMA,95.32,97.65,95.03,95.41,1175219,3676968277.0,25.66,0.0036
2022-03-28,GAMMA,94.92,94.22,92.65,94.12,4382905,3627253477.0,16.03,0.021
2022-03-29,GAMMA,95.04,96.61,93.72,94.62,795542,3646522779.0,12.41,0.0082
2022-03-30,GAMMA,98.32,98.95,96.42,97.77,1298960,3767919384.0,28.72,0.0017
2022-03-31,GAMMA,100.38,100.65,97.19,99.86,282072,3848465068.0,30.05,0.0258
2022-04-01,GAMMA,96.33,99.24,94.79,96.46,1713369,3717433812.0,12.23,0.0154
2022-04-04,GAMMA,100.91,101.67,99.81,100.79,3662880,3884305970.0,25.17,0.0099
2022-04-05,GAMMA,103.05,103.61,100.72,102.96,1059218,3967934743.0,27.15,0.0351
2022-04-06,GAMMA,105.38,107.3,103.8,105.93,456529,4082394399.0,29.06,0.0287
2022-04-07,GAMMA,103.34,104.0,102.15,103.07,2832652,3972173989.0,10.25,0.0276
2022-04-08,GAMMA,102.07,104.56,101.51,102.33,126826,3943655422.0,33.82,0.0177
2022-04-11,GAMMA,102.52,103.53,102.0,103.44,3294954,3986433273.0,25.86,0.0378
2022-04-12,GAMMA,102.34,103.5,100.59,101.39,3777351,3907429133.0,22.38,0.0076
2022-04-13,GAMMA,102.21,103.68,101.89,102.38,3773243,3945582352.0,23.18,0.0222
2022-04-14,GAMMA,105.1,107.9,103.87,105.42,549450,4062739710.0,23.59,0.0194
2022-04-15,GAMMA,105.09,105.87,103.86,104.82,2695349,4039616547.0,35.53,0.0398
2022-04-18,GAMMA,107.97,108.13,104.87,108.07,1677360,4164867013.0,30.63,0.0093
2022-04-19,GAMMA,110.51,111.97,106.27,109.46,700297,4218435673.0,18.58,0.0494
2022-04-20,GAMMA,104.89,106.26,104.58,105.84,893013,4078925924.0,10.38,0.0079
2022-04-21,GAMMA,104.87,105.7,103.07,104.21,1326830,4016107998.0,21.3,0.022
2022-04-22,GAMMA,105.3,108.98,104.07,106.32,3793205,4097424454.0,15.69,0.0303
2022-04-25,GAMMA,103.72,107.28,103.18,104.38,2394815,4022659561.0,28.21,0.0211
2022-04-26,GAMMA,105.75,107.23,103.57,106.44,532266,4102049087.0,29.22,0.0438
2022-04-27,GAMMA,107.3,110.35,106.9,107.64,1419885,4148295413.0,19.68,0.0322
2022-04-28,GAMMA,109.09,110.8,106.18,108.28,970201,4172960120.0,35.89,0.0341
2022-04-29,GAMMA,106.64,110.16,105.81,107.19,348419,4130953040.0,39.47,0.0441
2022-05-02,GAMMA,107.83,110.44,107.73,107.8,4391597,4154461589.0,24.1,0.0065
2022-05-03,GAMMA,111.05,111.4,109.49,111.1,4458704,4281638985.0,24.17,0.0224
2022-05-04,GAMMA,109.77,113.48,108.78,110.35,382129,4252735031.0,12.35,0.0201
2022-05-05,GAMMA,111.51,111.67,108.59,111.59,2654499,4300522901.0,36.35,0.0375
2022-05-06,GAMMA,116.46,116.85,112.34,115.66,4315002,4457375023.0,14.3,0.0421
2022-05-09,GAMMA,116.7,117.6,115.97,116.24,3016871,4479727413.0,28.85,0.0225
2022-05-10,GAMMA,115.0,116.93,114.79,115.25,1772541,4441574195.0,29.36,0.0059
2022-05-11,GAMMA,113.71,115.05,113.59,114.24,601745,4402650204.0,20.36,0.0381
2022-05-12,GAMMA,110.02,110.4,109.97,109.99,555754,4238861134.0,12.98,0.0392
2022-05-13,GAMMA,107.04,110.33,104.71,107.63,4561706,4147910027.0,29.63,0.0138
2022-05-16,GAMMA,107.56,110.4,107.55,108.31,3239100,4174116278.0,20.26,0.0086
2022-05-17,GAMMA,109.23,111.81,107.3,110.24,4326006,4248495785.0,14.59,0.0071
2022-05-18,GAMMA,108.35,111.96,108.22,109.42,4879081,4216894129.0,37.42,0.0051
2022-05-19,GAMMA,112.39,114.4,110.4,111.34,2013845,4290888250.0,24.6,0.0145
2022-05-20,GAMMA,112.86,113.93,112.13,113.17,3545659,4361413897.0,31.01,0.0358
2022-05-23,GAMMA,110.6,112.71,109.17,111.63,1071304,4302064445.0,19.02,0.0143
2022-05-24,GAMMA,110.65,113.57,110.08,110.47,3404880,4257359664.0,14.44,0.0419
2022-05-25,GAMMA,107.76,109.58,106.42,107.82,3992736,4155232361.0,11.03,0.0167
2022-05-26,GAMMA,109.46,110.22,109.02,109.3,2722833,4212269496.0,20.34,0.0353
2022-05-27,GAMMA,109.43,109.86,107.52,109.34,2913622,4213811041.0,11.51,0.0106
2022-05-30,GAMMA,110.23,114.42,108.93,111.12,2318838,4282409757.0,39.7,0.0057
2022-05-31,GAMMA,111.58,112.81,110.69,111.03,4174618,4278941283.0,17.0,0.0121
2022-06-01,GAMMA,108.92,112.01,108.59,109.19,2584894,4208030250.0,13.78,0.0313
2022-06-02,GAMMA,111.85,112.86,107.71,110.75,2461356,4268150473.0,34.64,0.0332
2022-06-03,GAMMA,107.03,108.26,105.04,106.84,1962020,4117464529.0,33.97,0.031
2022-06-06,GAMMA,106.2,108.96,103.27,106.22,4467253,4093570594.0,39.9,0.0211
2022-06-07,GAMMA,104.48,105.89,104.36,104.77,538284,4037689617.0,17.32,0.028
2022-06-08,GAMMA,107.76,110.16,105.99,107.68,3609226,4149836957.0,11.44,0.0471
2022-06-09,GAMMA,111.04,112.61,108.64,111.1,2183124,4281638985.0,31.7,0.0037
2022-06-10,GAMMA,112.04,114.99,108.86,111.98,1826135,4315552957.0,34.24,0.0041
2022-06-13,GAMMA,111.89,112.52,108.5,110.85,2243884,4272004334.0,20.5,0.0247
2022-06-14,GAMMA,114.1,115.44,112.14,114.32,3798784,4405733292.0,38.08,0.0401
2022-06-15,GAMMA,112.42,115.37,112.81,112.91,1827112,4351393860.0,33.15,0.0439
2022-06-16,GAMMA,109.97,112.97,110.1,110.13,1675832,4244256538.0,22.3,0.0365
2022-06-17,GAMMA,105.28,108.94,104.52,106.23,4962935,4093955980.0,31.59,0.011
2022-06-20,GAMMA,106.37,107.99,106.18,106.46,2204474,4102819859.0,10.03,0.0379
2022-06-21,GAMMA,104.07,104.56,102.58,103.2,4032122,3977184008.0,20.19,0.0109
2022-06-22,GAMMA,105.24,106.34,105.14,105.87,2058163,4080082082.0,15.1,0.0007
2022-06-23,GAMMA,103.93,104.91,102.49,104.79,4885822,4038460389.0,19.16,0.0076
2022-06-24,GAMMA,101.41,105.26,101.61,102.4,2149886,3946353124.0,16.27,0.0484
2022-06-27,GAMMA,104.79,106.76,104.46,104.49,1883579,4026898808.0,31.45,0.0357
